time_boot_ms,pitch,roll,yaw,vx,vy,vz,relative_alt
56899.0,-1.0606856894206675,0.25700793223440005,-7.1864757427827115,-0.02,0.02,-0.15,10.913
56899.0,-1.0606856894206675,0.25700793223440005,-7.1864757427827115,-0.02,0.02,-0.15,10.913
57149.0,-1.096035653635186,0.24922610561393413,-7.183548152949714,-0.04,0.02,-0.15,10.948
57149.0,-1.096035653635186,0.24922610561393413,-7.183548152949714,-0.04,0.02,-0.15,10.948
57399.0,-1.5080484591828107,0.25556769613445296,-7.1871570541524195,-0.05,0.02,-0.15,10.984
57399.0,-1.5080484591828107,0.25556769613445296,-7.1871570541524195,-0.05,0.02,-0.15,10.984
57649.0,-1.758775952434105,0.23153546209635154,-7.189790945851106,-0.05,0.02,-0.15,11.02
57649.0,-1.758775952434105,0.23153546209635154,-7.189790945851106,-0.05,0.02,-0.15,11.02
57899.0,-1.7838774312424306,0.260646155225769,-7.187299634351344,-0.05,0.02,-0.14,11.055
57899.0,-1.7838774312424306,0.260646155225769,-7.187299634351344,-0.05,0.02,-0.14,11.055
58149.0,-1.850531326361881,0.31493919553606814,-7.184229464319423,-0.04,0.02,-0.14,11.09
58149.0,-1.850531326361881,0.31493919553606814,-7.184229464319423,-0.04,0.02,-0.14,11.09
58399.0,-1.8538870836784729,0.31909493875919775,-7.183433747281117,-0.03,0.02,-0.14,11.124
58399.0,-1.8538870836784729,0.31909493875919775,-7.183433747281117,-0.03,0.02,-0.14,11.124
58649.0,-1.837102534123401,0.36893008001687355,-7.182639737790103,-0.02,0.02,-0.14,11.159
58649.0,-1.837102534123401,0.36893008001687355,-7.182639737790103,-0.02,0.02,-0.14,11.159
58899.0,-1.8477843096550663,0.3827446445413268,-7.182706332134511,-0.02,0.02,-0.15,11.194
58899.0,-1.8477843096550663,0.3827446445413268,-7.182706332134511,-0.02,0.02,-0.15,11.194
59149.0,-1.936908459926801,0.32811532413611033,-7.182893308563039,-0.02,0.02,-0.15,11.23
59149.0,-1.936908459926801,0.32811532413611033,-7.182893308563039,-0.02,0.02,-0.15,11.23
59399.0,-1.915090487840253,0.3315003765609392,-7.184068101100282,-0.01,0.02,-0.15,11.266
59399.0,-1.915090487840253,0.3315003765609392,-7.184068101100282,-0.01,0.02,-0.15,11.266
59649.0,-1.8685401873256773,0.39436618473367707,-7.187235601327875,-0.01,0.02,-0.15,11.302
59649.0,-1.8685401873256773,0.39436618473367707,-7.187235601327875,-0.01,0.02,-0.15,11.302
59899.0,-1.8482024452983181,0.40763644187821846,-7.190305771359796,-0.01,0.02,-0.14,11.337
59899.0,-1.8482024452983181,0.40763644187821846,-7.190305771359796,-0.01,0.02,-0.14,11.337
60149.0,-1.85683388341851,0.3431381117721418,-7.189871200573854,0.0,0.03,-0.14,11.372
60149.0,-1.85683388341851,0.3431381117721418,-7.189871200573854,0.0,0.03,-0.14,11.372
60399.0,-1.8287191172474453,0.26038770193479277,-7.186199973894972,0.0,0.03,-0.14,11.408
60399.0,-1.8287191172474453,0.26038770193479277,-7.186199973894972,0.0,0.03,-0.14,11.408
60649.0,-1.8393878727310051,0.31636870610458423,-7.180442124424651,-0.01,0.02,-0.14,11.443
60649.0,-1.8393878727310051,0.31636870610458423,-7.180442124424651,-0.01,0.02,-0.14,11.443
60899.0,-1.850511262681194,0.3588750010219834,-7.180879256531532,-0.01,0.03,-0.14,11.479000000000001
60899.0,-1.850511262681194,0.3588750010219834,-7.180879256531532,-0.01,0.03,-0.14,11.479000000000001
61149.0,-1.7673910621333122,0.2966743625609549,-7.184397657727735,0.0,0.03,-0.14,11.515
61149.0,-1.7673910621333122,0.2966743625609549,-7.184397657727735,0.0,0.03,-0.14,11.515
61399.0,-1.7710781903463555,0.3166806803310098,-7.187496856063628,-0.01,0.02,-0.14,11.551
61399.0,-1.7710781903463555,0.3166806803310098,-7.187496856063628,-0.01,0.02,-0.14,11.551
61649.0,-1.7618018329581262,0.3452032034594393,-7.18527789835702,-0.01,0.02,-0.14,11.586
61649.0,-1.7618018329581262,0.3452032034594393,-7.18527789835702,-0.01,0.02,-0.14,11.586
61899.0,-1.7531036937718207,0.3252067307667427,-7.187073384335087,-0.01,0.02,-0.14,11.621
61899.0,-1.7531036937718207,0.3252067307667427,-7.187073384335087,-0.01,0.02,-0.14,11.621
62149.0,-1.7659347377362187,0.3054368015749937,-7.188716898604121,-0.01,0.02,-0.14,11.656
62149.0,-1.7659347377362187,0.3054368015749937,-7.188716898604121,-0.01,0.02,-0.14,11.656
62399.0,-1.7444157998692704,0.3264924338367183,-7.188101327805174,-0.01,0.02,-0.14,11.692
62399.0,-1.7444157998692704,0.3264924338367183,-7.188101327805174,-0.01,0.02,-0.14,11.692
62649.0,-1.745066375387714,0.36327230882614936,-7.186528676748779,-0.02,0.02,-0.14,11.727
62649.0,-1.745066375387714,0.36327230882614936,-7.186528676748779,-0.02,0.02,-0.14,11.727
62899.0,-1.8098665144777406,0.3093702168045541,-7.186022388976552,-0.02,0.02,-0.14,11.762
62899.0,-1.8098665144777406,0.3093702168045541,-7.186022388976552,-0.02,0.02,-0.14,11.762
63149.0,-1.7557524197876107,0.36303279863794935,-7.185804676696757,-0.01,0.02,-0.14,11.797
63149.0,-1.7557524197876107,0.36303279863794935,-7.185804676696757,-0.01,0.02,-0.14,11.797
63399.0,-1.6654092941924403,0.38127951560350615,-7.187176690946283,-0.01,0.02,-0.14,11.832
63399.0,-1.6654092941924403,0.38127951560350615,-7.187176690946283,-0.01,0.02,-0.14,11.832
63649.0,-1.6921477772457478,0.38387365346678876,-7.190622521382555,-0.02,0.03,-0.14,11.867
63649.0,-1.6921477772457478,0.38387365346678876,-7.190622521382555,-0.02,0.03,-0.14,11.867
63899.0,-1.7778950393031456,0.35477235184748,-7.192082474317646,-0.02,0.03,-0.14,11.902000000000001
63899.0,-1.7778950393031456,0.35477235184748,-7.192082474317646,-0.02,0.03,-0.14,11.902000000000001
64149.0,-1.7918130438409277,0.33385447062749285,-7.189648365652182,-0.03,0.02,-0.14,11.938
64149.0,-1.7918130438409277,0.33385447062749285,-7.189648365652182,-0.03,0.02,-0.14,11.938
64399.0,-2.2174757690014113,0.44127800502658737,-7.191432752572847,-0.07,0.03,-0.14,11.973
64399.0,-2.2174757690014113,0.44127800502658737,-7.191432752572847,-0.07,0.03,-0.14,11.973
64649.0,-2.806706583744891,0.5303465799700362,-7.191112587455503,-0.07,0.03,-0.14,12.008000000000001
64649.0,-2.806706583744891,0.5303465799700362,-7.191112587455503,-0.07,0.03,-0.14,12.008000000000001
64899.0,-2.9354921484230085,0.5016714714827657,-7.187790554197939,-0.06,0.03,-0.14,12.043000000000001
64899.0,-2.9354921484230085,0.5016714714827657,-7.187790554197939,-0.06,0.03,-0.14,12.043000000000001
65149.0,-2.932584622270699,0.4697499420664764,-7.182930874603475,-0.05,0.03,-0.14,12.079
65149.0,-2.932584622270699,0.4697499420664764,-7.182930874603475,-0.05,0.03,-0.14,12.079
65399.0,-3.024576598220192,0.5131393590992172,-7.186255469181978,-0.04,0.03,-0.14,12.114
65399.0,-3.024576598220192,0.5131393590992172,-7.186255469181978,-0.04,0.03,-0.14,12.114
65649.0,-3.136578253673473,0.45614911443827694,-7.188441129716383,-0.03,0.03,-0.14,12.149000000000001
65649.0,-3.136578253673473,0.45614911443827694,-7.188441129716383,-0.03,0.03,-0.14,12.149000000000001
65899.0,-3.154939936596583,0.4958931314449349,-7.190859016682567,-0.02,0.03,-0.14,12.185
65899.0,-3.154939936596583,0.4958931314449349,-7.190859016682567,-0.02,0.03,-0.14,12.185
66149.0,-3.161843550300173,0.5336384643457178,-7.188063761764739,-0.01,0.03,-0.14,12.221
66149.0,-3.161843550300173,0.5336384643457178,-7.188063761764739,-0.01,0.03,-0.14,12.221
66399.0,-3.1372348056074406,0.5936954105831408,-7.186983738102231,-0.01,0.02,-0.14,12.256
66399.0,-3.1372348056074406,0.5936954105831408,-7.186983738102231,-0.01,0.02,-0.14,12.256
66649.0,-3.098372950220772,0.5405177455003901,-7.186488549387405,0.0,0.03,-0.14,12.292
66649.0,-3.098372950220772,0.5405177455003901,-7.186488549387405,0.0,0.03,-0.14,12.292
66899.0,-3.0692611898742967,0.4284342611792015,-7.187166445662529,0.0,0.03,-0.14,12.327
66899.0,-3.0692611898742967,0.4284342611792015,-7.187166445662529,0.0,0.03,-0.14,12.327
67149.0,-3.005622396386584,0.4302169138721484,-7.1838179454219295,0.0,0.03,-0.14,12.362
67149.0,-3.005622396386584,0.4302169138721484,-7.1838179454219295,0.0,0.03,-0.14,12.362
67399.0,-3.0153983180795763,0.4037680201674789,-7.183309096328764,0.0,0.03,-0.13,12.397
67399.0,-3.0153983180795763,0.4037680201674789,-7.183309096328764,0.0,0.03,-0.13,12.397
67649.0,-3.0087228753829467,0.42821889677693453,-7.18464012944327,0.0,0.02,-0.14,12.432
67649.0,-3.0087228753829467,0.42821889677693453,-7.18464012944327,0.0,0.02,-0.14,12.432
67899.0,-2.997392658766953,0.467745121462519,-7.187546374935111,0.0,0.02,-0.14,12.467
67899.0,-2.997392658766953,0.467745121462519,-7.187546374935111,0.0,0.02,-0.14,12.467
68149.0,-3.001946900839471,0.4815770015837353,-7.188362582540927,0.0,0.02,-0.14,12.503
68149.0,-3.001946900839471,0.4815770015837353,-7.188362582540927,0.0,0.02,-0.14,12.503
68399.0,-2.9749008458301014,0.44073748626723075,-7.1865372144852415,0.0,0.02,-0.14,12.538
68399.0,-2.9749008458301014,0.44073748626723075,-7.1865372144852415,0.0,0.02,-0.14,12.538
68649.0,-2.921419824298667,0.44611906168339255,-7.18615045502349,0.0,0.02,-0.13,12.574
68649.0,-2.921419824298667,0.44611906168339255,-7.18615045502349,0.0,0.02,-0.13,12.574
68899.0,-2.900081246114489,0.5055623847929986,-7.186429639005813,-0.01,0.02,-0.14,12.609
68899.0,-2.900081246114489,0.5055623847929986,-7.186429639005813,-0.01,0.02,-0.14,12.609
69149.0,-2.8857670906048463,0.5152472195101065,-7.185276190809728,-0.01,0.02,-0.13,12.644
69149.0,-2.8857670906048463,0.5152472195101065,-7.185276190809728,-0.01,0.02,-0.13,12.644
69399.0,-2.902415463263341,0.4950752162918259,-7.186122280493163,-0.02,0.02,-0.13,12.679
69399.0,-2.902415463263341,0.4950752162918259,-7.186122280493163,-0.02,0.02,-0.13,12.679
69649.0,-2.9586251453681953,0.4856056392552792,-7.189490417527625,-0.02,0.02,-0.13,12.713000000000001
69649.0,-2.9586251453681953,0.4856056392552792,-7.189490417527625,-0.02,0.02,-0.13,12.713000000000001
69899.0,-2.9209843997390785,0.5489233071302957,-7.1910442855638035,-0.02,0.02,-0.13,12.748000000000001
69899.0,-2.9209843997390785,0.5489233071302957,-7.1910442855638035,-0.02,0.02,-0.13,12.748000000000001
70149.0,-2.875955950748946,0.5437884456174742,-7.188660549543469,-0.02,0.03,-0.14,12.782
70149.0,-2.875955950748946,0.5437884456174742,-7.188660549543469,-0.02,0.03,-0.14,12.782
70399.0,-2.8599775769593476,0.5137066383262984,-7.186333162583787,-0.02,0.03,-0.14,12.818
70399.0,-2.8599775769593476,0.5137066383262984,-7.186333162583787,-0.02,0.03,-0.14,12.818
70649.0,-2.885297088212585,0.4887911220902968,-7.186206804084142,-0.02,0.03,-0.13,12.853
70649.0,-2.885297088212585,0.4887911220902968,-7.186206804084142,-0.02,0.03,-0.13,12.853
70899.0,-2.8991406009997314,0.5492139636959915,-7.18854870519581,-0.02,0.03,-0.14,12.889000000000001
70899.0,-2.8991406009997314,0.5492139636959915,-7.18854870519581,-0.02,0.03,-0.14,12.889000000000001
71149.0,-2.9153405290505323,0.4959344861059252,-7.193314469689186,-0.04,0.03,-0.14,12.925
71149.0,-2.9153405290505323,0.4959344861059252,-7.193314469689186,-0.04,0.03,-0.14,12.925
71399.0,-3.47415309632536,0.5432287969923563,-7.20081401739786,-0.08,0.03,-0.13,12.961
71399.0,-3.47415309632536,0.5432287969923563,-7.20081401739786,-0.08,0.03,-0.13,12.961
71649.0,-4.022753463573961,0.5766224456181949,-7.198122069091229,-0.07,0.03,-0.13,12.996
71649.0,-4.022753463573961,0.5766224456181949,-7.198122069091229,-0.07,0.03,-0.13,12.996
71899.0,-4.0541433054520475,0.616026447270233,-7.183058086876766,-0.06,0.03,-0.13,13.031
71899.0,-4.0541433054520475,0.616026447270233,-7.183058086876766,-0.06,0.03,-0.13,13.031
72149.0,-3.979884208135199,0.6475016665129444,-7.170336859547617,-0.05,0.03,-0.13,13.067
72149.0,-3.979884208135199,0.6475016665129444,-7.170336859547617,-0.05,0.03,-0.13,13.067
72399.0,-4.080822024350117,0.6767784719774106,-7.175748930691206,-0.05,0.03,-0.13,13.102
72399.0,-4.080822024350117,0.6767784719774106,-7.175748930691206,-0.05,0.03,-0.13,13.102
72649.0,-4.2001317687719,0.7071817250464001,-7.1864629361780175,-0.04,0.03,-0.13,13.137
72649.0,-4.2001317687719,0.7071817250464001,-7.1864629361780175,-0.04,0.03,-0.13,13.137
72899.0,-4.19778687945247,0.703223470339819,-7.193283733837921,-0.03,0.03,-0.13,13.172
72899.0,-4.19778687945247,0.703223470339819,-7.193283733837921,-0.03,0.03,-0.13,13.172
73149.0,-4.169010011818736,0.7349070103522157,-7.194078597102582,-0.02,0.03,-0.13,13.207
73149.0,-4.169010011818736,0.7349070103522157,-7.194078597102582,-0.02,0.03,-0.13,13.207
73399.0,-4.177284785998207,0.7086651567567622,-7.19155996484614,-0.01,0.03,-0.13,13.242
73399.0,-4.177284785998207,0.7086651567567622,-7.19155996484614,-0.01,0.03,-0.13,13.242
73649.0,-4.131718459610936,0.64994634062728,-7.186820667335796,-0.01,0.03,-0.13,13.276
73649.0,-4.131718459610936,0.64994634062728,-7.186820667335796,-0.01,0.03,-0.13,13.276
73899.0,-4.103960997710828,0.6953141112809443,-7.186875308849157,-0.01,0.03,-0.13,13.312000000000001
73899.0,-4.103960997710828,0.6953141112809443,-7.186875308849157,-0.01,0.03,-0.13,13.312000000000001
74149.0,-4.097794190663953,0.7151323854054124,-7.186453544667908,0.0,0.03,-0.13,13.347
74149.0,-4.097794190663953,0.7151323854054124,-7.186453544667908,0.0,0.03,-0.13,13.347
74399.0,-4.069803648558417,0.7280570243057805,-7.1849713936180155,0.0,0.03,-0.13,13.382
74399.0,-4.069803648558417,0.7280570243057805,-7.1849713936180155,0.0,0.03,-0.13,13.382
74649.0,-4.063948042005601,0.7388410392315844,-7.187956186285311,-0.01,0.03,-0.13,13.417
74649.0,-4.063948042005601,0.7388410392315844,-7.187956186285311,-0.01,0.03,-0.13,13.417
74899.0,-4.128173164544877,0.734467370285249,-7.188395025939485,-0.01,0.03,-0.13,13.452
74899.0,-4.128173164544877,0.734467370285249,-7.188395025939485,-0.01,0.03,-0.13,13.452
75149.0,-4.072691964803687,0.6693419967968535,-7.185010667205743,-0.01,0.03,-0.13,13.486
75149.0,-4.072691964803687,0.6693419967968535,-7.185010667205743,-0.01,0.03,-0.13,13.486
75399.0,-4.0792293096130345,0.6789177619306527,-7.18794508722791,-0.01,0.03,-0.13,13.521
75399.0,-4.0792293096130345,0.6789177619306527,-7.18794508722791,-0.01,0.03,-0.13,13.521
75649.0,-4.028440449831643,0.6876916201672101,-7.1936132904653745,-0.01,0.03,-0.13,13.556000000000001
75649.0,-4.028440449831643,0.6876916201672101,-7.1936132904653745,-0.01,0.03,-0.13,13.556000000000001
75899.0,-4.023264873988066,0.6326665489965295,-7.195179965106246,-0.01,0.03,-0.13,13.591000000000001
75899.0,-4.023264873988066,0.6326665489965295,-7.195179965106246,-0.01,0.03,-0.13,13.591000000000001
76149.0,-4.044730451002123,0.5271524526768503,-7.192291648860977,-0.02,0.03,-0.13,13.627
76149.0,-4.044730451002123,0.5271524526768503,-7.192291648860977,-0.02,0.03,-0.13,13.627
76399.0,-4.0437866042361925,0.5612944339036284,-7.18794508722791,-0.01,0.02,-0.13,13.662
76399.0,-4.0437866042361925,0.5612944339036284,-7.18794508722791,-0.01,0.02,-0.13,13.662
76649.0,-4.031645516099672,0.5782843160206236,-7.18452401622738,-0.01,0.03,-0.13,13.697000000000001
76649.0,-4.031645516099672,0.5782843160206236,-7.18452401622738,-0.01,0.03,-0.13,13.697000000000001
76899.0,-4.013172415715726,0.581073861327192,-7.187419162661819,-0.02,0.02,-0.13,13.732000000000001
76899.0,-4.013172415715726,0.581073861327192,-7.187419162661819,-0.02,0.02,-0.13,13.732000000000001
77149.0,-4.044405163242901,0.6833118147227922,-7.190302356265211,-0.02,0.02,-0.13,13.767
77149.0,-4.044405163242901,0.6833118147227922,-7.190302356265211,-0.02,0.02,-0.13,13.767
77399.0,-4.0038013961744685,0.6981244673201401,-7.19300625740289,-0.02,0.02,-0.13,13.802
77399.0,-4.0038013961744685,0.6981244673201401,-7.19300625740289,-0.02,0.02,-0.13,13.802
77649.0,-4.100162985645477,0.6511465329304982,-7.193727696133972,-0.02,0.02,-0.13,13.836
77649.0,-4.100162985645477,0.6511465329304982,-7.193727696133972,-0.02,0.02,-0.13,13.836
77899.0,-4.095746841460241,0.6694685687399102,-7.19325897440218,-0.05,0.02,-0.13,13.871
77899.0,-4.095746841460241,0.6694685687399102,-7.19325897440218,-0.05,0.02,-0.13,13.871
78149.0,-4.773929984529147,0.7777719969227463,-7.198697512528803,-0.09,0.02,-0.13,13.907
78149.0,-4.773929984529147,0.7777719969227463,-7.198697512528803,-0.09,0.02,-0.13,13.907
78399.0,-5.405926534656781,0.8638073008640483,-7.191090389340701,-0.09,0.03,-0.13,13.942
78399.0,-5.405926534656781,0.8638073008640483,-7.191090389340701,-0.09,0.03,-0.13,13.942
78649.0,-5.537515251658954,0.8120526096453345,-7.1800485347737295,-0.07,0.03,-0.13,13.978
78649.0,-5.537515251658954,0.8120526096453345,-7.1800485347737295,-0.07,0.03,-0.13,13.978
78899.0,-5.58719036371881,0.7696904957524461,-7.179187077164661,-0.07,0.03,-0.13,14.012
78899.0,-5.58719036371881,0.7696904957524461,-7.179187077164661,-0.07,0.03,-0.13,14.012
79149.0,-5.712763391609495,0.8061146139356548,-7.185651851214078,-0.06,0.03,-0.13,14.047
79149.0,-5.712763391609495,0.8061146139356548,-7.185651851214078,-0.06,0.03,-0.13,14.047
79399.0,-5.802863405158895,0.8850216016218435,-7.190312601548966,-0.04,0.03,-0.13,14.082
79399.0,-5.802863405158895,0.8850216016218435,-7.190312601548966,-0.04,0.03,-0.13,14.082
79649.0,-5.795198652249671,0.8784624855845157,-7.191269681806414,-0.03,0.03,-0.13,14.117
79649.0,-5.795198652249671,0.8784624855845157,-7.191269681806414,-0.03,0.03,-0.13,14.117
79899.0,-5.800001555896659,0.8522791688446834,-7.189907912840643,-0.01,0.03,-0.13,14.151
79899.0,-5.800001555896659,0.8522791688446834,-7.189907912840643,-0.01,0.03,-0.13,14.151
80149.0,-5.717334495711526,0.8347996475415629,-7.186535506937949,0.0,0.03,-0.13,14.186
80149.0,-5.717334495711526,0.8347996475415629,-7.186535506937949,0.0,0.03,-0.13,14.186
80399.0,-5.682010037984689,0.8589075472690634,-7.1839613793945,0.0,0.03,-0.13,14.222
80399.0,-5.682010037984689,0.8589075472690634,-7.1839613793945,0.0,0.03,-0.13,14.222
80649.0,-5.710434297102521,0.8642633760737054,-7.185229233259184,0.0,0.03,-0.13,14.257
80649.0,-5.710434297102521,0.8642633760737054,-7.185229233259184,0.0,0.03,-0.13,14.257
80899.0,-5.671067648047506,0.8852048961515232,-7.186395488059963,0.0,0.03,-0.13,14.292
80899.0,-5.671067648047506,0.8852048961515232,-7.186395488059963,0.0,0.03,-0.13,14.292
81149.0,-5.573758369829157,0.8945418181077835,-7.184331063383327,0.0,0.03,-0.13,14.328000000000001
81149.0,-5.573758369829157,0.8945418181077835,-7.184331063383327,0.0,0.03,-0.13,14.328000000000001
81399.0,-5.5383105418104375,0.8771455397351726,-7.185148978536436,0.0,0.03,-0.13,14.364
81399.0,-5.5383105418104375,0.8771455397351726,-7.185148978536436,0.0,0.03,-0.13,14.364
81649.0,-5.559566944281164,0.8959343762856727,-7.188718606151414,0.0,0.03,-0.13,14.399000000000001
81649.0,-5.559566944281164,0.8959343762856727,-7.188718606151414,0.0,0.03,-0.13,14.399000000000001
81899.0,-5.517982191293187,0.9117633396871773,-7.193377648939009,0.0,0.03,-0.13,14.435
81899.0,-5.517982191293187,0.9117633396871773,-7.193377648939009,0.0,0.03,-0.13,14.435
82149.0,-5.487157547568919,0.8716784535522534,-7.194981035846669,0.0,0.03,-0.13,14.47
82149.0,-5.487157547568919,0.8716784535522534,-7.194981035846669,0.0,0.03,-0.13,14.47
82399.0,-5.416857825536563,0.8552700980100614,-7.193895889542284,-0.01,0.03,-0.13,14.504
82399.0,-5.416857825536563,0.8552700980100614,-7.193895889542284,-0.01,0.03,-0.13,14.504
82649.0,-5.387008191316315,0.8896184790158208,-7.189797776040276,-0.01,0.03,-0.13,14.539
82649.0,-5.387008191316315,0.8896184790158208,-7.189797776040276,-0.01,0.03,-0.13,14.539
82899.0,-5.418875292662656,0.8670093255634621,-7.188946563714963,-0.02,0.03,-0.13,14.574
82899.0,-5.418875292662656,0.8670093255634621,-7.188946563714963,-0.02,0.03,-0.13,14.574
83149.0,-5.40448024210003,0.8944385648574399,-7.188319893858615,-0.02,0.03,-0.13,14.609
83149.0,-5.40448024210003,0.8944385648574399,-7.188319893858615,-0.02,0.03,-0.13,14.609
83399.0,-5.493590305106602,0.8557959158544466,-7.190532875149699,-0.03,0.03,-0.13,14.644
